seq_id,generation_time_sec,avg_token_latency_ms,throughput_tokens_per_sec,sequence_length,self_perplexity,posthoc_perplexity,memory_usage_mb,seed,temperature,top_k,top_p,batch_size,target_aa_length
seq_00001,3.2893,6.45,155.05,510,3.0705,13.9206,745.82,42,1,0,1,1,510
seq_00002,3.1774,6.23,160.51,510,2.7064,8.8422,745.82,42,1,0,1,1,510
seq_00003,3.1191,6.116,163.51,510,3.0366,14.437,745.82,42,1,0,1,1,510
seq_00004,3.128,6.133,163.04,510,3.2788,14.4727,745.82,42,1,0,1,1,510
seq_00005,3.1334,6.144,162.76,510,3.0009,12.3759,745.82,42,1,0,1,1,510
seq_00006,3.1296,6.136,162.96,510,2.9674,11.7214,745.82,42,1,0,1,1,510
seq_00007,3.1246,6.127,163.22,510,2.7163,6.2475,745.82,42,1,0,1,1,510
seq_00008,3.1481,6.173,162.0,510,2.9369,13.5104,745.82,42,1,0,1,1,510
seq_00009,3.1274,6.132,163.07,510,2.7568,7.4717,745.82,42,1,0,1,1,510
seq_00010,3.1454,6.167,162.14,510,3.0234,8.0761,745.82,42,1,0,1,1,510
seq_00011,1.9827,5.432,183.09,363,3.391,13.5775,698.51,42,1,0,1,1,510
seq_00012,3.1719,6.219,160.79,510,2.4963,7.7338,745.82,42,1,0,1,1,510
seq_00013,3.156,6.188,161.6,510,2.5357,7.3618,745.82,42,1,0,1,1,510
seq_00014,3.1501,6.177,161.9,510,2.7891,9.7503,745.82,42,1,0,1,1,510
seq_00015,3.1441,6.165,162.21,510,2.7693,11.0331,745.82,42,1,0,1,1,510
seq_00016,3.1484,6.173,161.03,507,14.2103,41.1844,745.82,42,1,0,1,1,510
seq_00017,3.1471,6.171,162.06,510,2.8873,14.2641,745.82,42,1,0,1,1,510
seq_00018,3.1707,6.217,160.85,510,2.8726,10.9679,745.82,42,1,0,1,1,510
seq_00019,3.1498,6.176,161.91,510,3.2555,11.9893,745.82,42,1,0,1,1,510
seq_00020,3.1484,6.173,161.98,510,2.4094,10.3626,745.82,42,1,0,1,1,510
seq_00021,3.144,6.165,162.21,510,2.912,11.3778,745.82,42,1,0,1,1,510
seq_00022,3.1527,6.182,161.76,510,3.044,9.8025,745.82,42,1,0,1,1,510
seq_00023,3.146,6.169,162.11,510,2.7137,14.5982,745.82,42,1,0,1,1,510
seq_00024,3.1549,6.186,161.65,510,3.4134,11.355,745.82,42,1,0,1,1,510
seq_00025,3.1443,6.165,162.2,510,4.7127,16.8739,745.82,42,1,0,1,1,510
seq_00026,3.1529,6.182,161.76,510,2.7966,8.197,745.82,42,1,0,1,1,510
seq_00027,3.145,6.167,162.16,510,2.8298,10.1901,745.82,42,1,0,1,1,510
seq_00028,3.1516,6.18,161.82,510,2.4935,9.1793,745.82,42,1,0,1,1,510
seq_00029,3.1427,6.162,162.28,510,2.5812,9.9607,745.82,42,1,0,1,1,510
seq_00030,3.1454,6.167,162.14,510,2.9537,10.3752,745.82,42,1,0,1,1,510
seq_00031,3.143,6.163,162.26,510,2.7713,8.3946,745.82,42,1,0,1,1,510
seq_00032,3.1439,6.164,161.58,508,4.1935,16.7295,745.82,42,1,0,1,1,510
seq_00033,3.146,6.169,162.11,510,2.8873,10.7254,745.82,42,1,0,1,1,510
seq_00034,3.148,6.173,162.01,510,2.5623,9.1489,745.82,42,1,0,1,1,510
seq_00035,3.1407,6.158,162.38,510,3.5314,12.8341,745.82,42,1,0,1,1,510
seq_00036,3.1558,6.188,161.61,510,3.5273,14.8103,745.82,42,1,0,1,1,510
seq_00037,3.1693,6.214,160.92,510,2.547,9.5024,745.82,42,1,0,1,1,510
seq_00038,3.1494,6.175,161.93,510,2.6279,12.3765,745.82,42,1,0,1,1,510
seq_00039,3.1479,6.172,162.01,510,3.3749,17.0517,745.82,42,1,0,1,1,510
seq_00040,3.1365,6.15,162.6,510,3.2495,13.3309,745.82,42,1,0,1,1,510
seq_00041,3.1842,6.244,160.17,510,2.7696,11.3316,745.82,42,1,0,1,1,510
seq_00042,3.1488,6.174,161.97,510,2.8325,12.5744,745.82,42,1,0,1,1,510
seq_00043,3.1498,6.176,161.92,510,2.7847,10.2126,745.82,42,1,0,1,1,510
seq_00044,3.1482,6.173,161.36,508,8.258,17.3676,745.82,42,1,0,1,1,510
seq_00045,3.1474,6.171,162.04,510,2.6653,10.8205,745.82,42,1,0,1,1,510
seq_00046,3.146,6.169,161.47,508,4.1077,12.8333,745.82,42,1,0,1,1,510
seq_00047,3.1637,6.203,161.21,510,3.1138,12.7599,745.82,42,1,0,1,1,510
seq_00048,3.1463,6.169,162.1,510,2.7762,9.1643,745.82,42,1,0,1,1,510
seq_00049,3.1426,6.162,162.29,510,2.6449,7.6232,745.82,42,1,0,1,1,510
seq_00050,3.1426,6.162,162.29,510,4.4564,11.9538,745.82,42,1,0,1,1,510
seq_00051,3.1529,6.182,161.76,510,2.8582,13.3883,745.82,42,1,0,1,1,510
seq_00052,3.1509,6.178,161.86,510,2.791,10.4632,745.82,42,1,0,1,1,510
seq_00053,3.1577,6.192,161.51,510,2.6427,9.1681,745.82,42,1,0,1,1,510
seq_00054,3.148,6.172,162.01,510,2.8396,11.3224,745.82,42,1,0,1,1,510
seq_00055,3.1506,6.178,161.88,510,2.9017,13.1724,745.82,42,1,0,1,1,510
seq_00056,3.1477,6.172,162.02,510,3.198,10.4911,745.82,42,1,0,1,1,510
seq_00057,3.1493,6.175,161.94,510,2.836,11.6017,745.82,42,1,0,1,1,510
seq_00058,3.1507,6.178,161.87,510,2.8502,12.1199,745.82,42,1,0,1,1,510
seq_00059,0.0231,4.62,216.47,5,18.2737,19.0651,598.96,42,1,0,1,1,510
seq_00060,3.1535,6.183,161.72,510,2.8221,9.6873,745.82,42,1,0,1,1,510
seq_00061,3.1656,6.207,161.11,510,3.1629,18.9462,745.82,42,1,0,1,1,510
seq_00062,3.1583,6.193,161.48,510,2.9149,11.6002,745.82,42,1,0,1,1,510
seq_00063,3.1599,6.196,161.4,510,2.5361,8.5504,745.82,42,1,0,1,1,510
seq_00064,3.1487,6.174,161.97,510,2.5924,7.8074,745.82,42,1,0,1,1,510
seq_00065,3.1437,6.164,161.91,509,3.5328,12.8957,745.82,42,1,0,1,1,510
seq_00066,3.1457,6.168,161.49,508,41.6161,89.4723,745.82,42,1,0,1,1,510
seq_00067,3.1591,6.194,161.44,510,2.5131,12.1759,745.82,42,1,0,1,1,510
seq_00068,3.1495,6.175,161.93,510,2.8417,10.7716,745.82,42,1,0,1,1,510
seq_00069,3.1484,6.173,161.99,510,3.1118,10.5941,745.82,42,1,0,1,1,510
seq_00070,3.1509,6.178,161.86,510,3.156,10.8402,745.82,42,1,0,1,1,510
seq_00071,3.1521,6.181,161.79,510,2.9943,12.0024,745.82,42,1,0,1,1,510
seq_00072,3.1519,6.18,161.81,510,2.6195,9.9896,745.82,42,1,0,1,1,510
seq_00073,3.1511,6.179,161.85,510,2.573,8.3402,745.82,42,1,0,1,1,510
seq_00074,3.1495,6.175,161.93,510,2.2786,8.9006,745.82,42,1,0,1,1,510
seq_00075,0.0319,4.553,188.28,6,17.7175,123.0485,599.49,42,1,0,1,1,510
seq_00076,3.151,6.178,161.85,510,2.5545,9.8968,745.82,42,1,0,1,1,510
seq_00077,3.1367,6.15,162.59,510,3.3746,9.5614,745.82,42,1,0,1,1,510
seq_00078,3.1544,6.185,161.68,510,3.3065,14.166,745.82,42,1,0,1,1,510
seq_00079,3.152,6.18,161.8,510,2.7288,8.2208,745.82,42,1,0,1,1,510
seq_00080,3.1479,6.172,162.01,510,2.9785,15.6884,745.82,42,1,0,1,1,510
seq_00081,3.1393,6.155,162.14,509,2.7794,7.4135,745.82,42,1,0,1,1,510
seq_00082,3.1505,6.177,161.88,510,3.6475,15.5206,745.82,42,1,0,1,1,510
seq_00083,3.1489,6.174,161.96,510,2.7673,9.7367,745.82,42,1,0,1,1,510
seq_00084,3.1475,6.172,162.03,510,2.8178,13.4088,745.82,42,1,0,1,1,510
seq_00085,3.1473,6.171,162.04,510,3.2158,11.4065,745.82,42,1,0,1,1,510
seq_00086,3.1459,6.169,162.11,510,3.0535,12.5245,745.82,42,1,0,1,1,510
seq_00087,3.1483,6.173,161.99,510,2.8391,8.66,745.82,42,1,0,1,1,510
seq_00088,3.1547,6.186,161.66,510,2.938,11.796,745.82,42,1,0,1,1,510
seq_00089,3.1528,6.182,161.76,510,2.0459,5.9589,745.82,42,1,0,1,1,510
seq_00090,3.1563,6.189,161.58,510,2.5832,10.1002,745.82,42,1,0,1,1,510
seq_00091,3.1708,6.217,160.21,508,7.428,26.47,745.82,42,1,0,1,1,510
seq_00092,3.1505,6.177,161.88,510,2.8232,9.483,745.82,42,1,0,1,1,510
seq_00093,3.1462,6.169,162.1,510,2.4913,10.3569,745.82,42,1,0,1,1,510
seq_00094,3.1544,6.185,161.68,510,2.7405,8.0778,745.82,42,1,0,1,1,510
seq_00095,3.1511,6.179,161.85,510,3.1154,12.963,745.82,42,1,0,1,1,510
seq_00096,3.1478,6.172,162.02,510,2.6096,8.6492,745.82,42,1,0,1,1,510
seq_00097,3.1653,6.206,161.12,510,2.9724,13.9861,745.82,42,1,0,1,1,510
seq_00098,3.1536,6.184,161.72,510,4.0969,9.7709,745.82,42,1,0,1,1,510
seq_00099,3.1481,6.173,162.0,510,2.8814,10.6364,745.82,42,1,0,1,1,510
seq_00100,3.1719,6.219,160.79,510,6.1791,18.348,745.82,42,1,0,1,1,510
seq_00101,3.1566,6.189,161.25,509,6.1878,17.7128,745.82,42,1,0,1,1,510
seq_00102,3.1582,6.193,161.48,510,2.8827,8.9195,745.82,42,1,0,1,1,510
seq_00103,3.1579,6.192,161.18,509,8.7833,27.9575,745.82,42,1,0,1,1,510
seq_00104,3.1482,6.173,162.0,510,2.514,11.4073,745.82,42,1,0,1,1,510
seq_00105,3.1503,6.177,161.89,510,2.8826,9.2212,745.82,42,1,0,1,1,510
seq_00106,3.1488,6.174,161.97,510,2.7219,7.6512,745.82,42,1,0,1,1,510
seq_00107,3.1541,6.184,161.7,510,3.606,9.9727,745.82,42,1,0,1,1,510
seq_00108,3.1557,6.188,161.61,510,2.3514,7.1535,745.82,42,1,0,1,1,510
seq_00109,3.1526,6.181,161.77,510,2.8701,12.4198,745.82,42,1,0,1,1,510
seq_00110,3.1737,6.223,160.7,510,3.684,11.3934,745.82,42,1,0,1,1,510
seq_00111,3.1519,6.18,161.81,510,2.8439,15.7804,745.82,42,1,0,1,1,510
seq_00112,3.1524,6.181,161.78,510,2.4702,10.0848,745.82,42,1,0,1,1,510
seq_00113,3.1551,6.186,161.64,510,2.7374,10.3686,745.82,42,1,0,1,1,510
seq_00114,3.1468,6.17,162.07,510,2.9174,10.7959,745.82,42,1,0,1,1,510
seq_00115,3.1525,6.181,161.78,510,3.199,16.5638,745.82,42,1,0,1,1,510
seq_00116,3.1744,6.224,160.66,510,3.0439,10.043,745.82,42,1,0,1,1,510
seq_00117,3.1535,6.183,161.72,510,2.86,11.3518,745.82,42,1,0,1,1,510
seq_00118,3.1569,6.19,161.55,510,3.006,12.3512,745.82,42,1,0,1,1,510
seq_00119,3.1489,6.174,161.96,510,3.6064,25.653,745.82,42,1,0,1,1,510
seq_00120,3.1376,6.152,162.55,510,2.9895,9.7812,745.82,42,1,0,1,1,510
seq_00121,3.1432,6.163,162.25,510,2.4127,7.799,745.82,42,1,0,1,1,510
seq_00122,3.1612,6.198,161.33,510,2.8214,9.2804,745.82,42,1,0,1,1,510
seq_00123,3.1506,6.178,161.88,510,2.5339,12.0064,745.82,42,1,0,1,1,510
seq_00124,3.1513,6.179,161.84,510,3.0948,10.2361,745.82,42,1,0,1,1,510
seq_00125,3.1535,6.183,161.72,510,2.9285,9.5159,745.82,42,1,0,1,1,510
seq_00126,3.1579,6.192,161.5,510,3.5114,14.8636,745.82,42,1,0,1,1,510
seq_00127,3.1529,6.182,161.75,510,3.273,10.1341,745.82,42,1,0,1,1,510
seq_00128,3.151,6.178,161.85,510,2.9513,8.9377,745.82,42,1,0,1,1,510
seq_00129,3.1564,6.189,161.57,510,5.8631,15.0192,745.82,42,1,0,1,1,510
seq_00130,3.1541,6.184,161.7,510,2.7303,10.1367,745.82,42,1,0,1,1,510
seq_00131,3.1546,6.185,161.67,510,2.8225,10.6183,745.82,42,1,0,1,1,510
seq_00132,3.1481,6.173,162.0,510,2.9198,13.7884,745.82,42,1,0,1,1,510
seq_00133,3.146,6.169,162.11,510,2.2888,8.9978,745.82,42,1,0,1,1,510
seq_00134,3.1548,6.186,161.66,510,3.1879,9.2929,745.82,42,1,0,1,1,510
seq_00135,3.1668,6.21,161.04,510,3.5898,13.6674,745.82,42,1,0,1,1,510
seq_00136,3.145,6.167,162.16,510,5.2391,13.5769,745.82,42,1,0,1,1,510
seq_00137,3.1461,6.169,162.11,510,3.4935,18.6947,745.82,42,1,0,1,1,510
seq_00138,3.1478,6.172,162.02,510,3.1081,10.9711,745.82,42,1,0,1,1,510
seq_00139,3.202,6.278,159.28,510,2.8409,11.5322,745.82,42,1,0,1,1,510
seq_00140,3.1537,6.184,161.71,510,2.5979,11.8043,745.82,42,1,0,1,1,510
seq_00141,3.1487,6.174,161.97,510,2.7621,7.728,745.82,42,1,0,1,1,510
seq_00142,3.1504,6.177,161.57,509,3.2609,11.8048,745.82,42,1,0,1,1,510
seq_00143,3.1489,6.174,161.96,510,3.5101,10.5104,745.82,42,1,0,1,1,510
seq_00144,3.1541,6.185,161.69,510,2.5222,8.9965,745.82,42,1,0,1,1,510
seq_00145,3.1844,6.244,160.15,510,2.6129,7.9025,745.82,42,1,0,1,1,510
seq_00146,3.1514,6.179,161.83,510,2.9622,10.4506,745.82,42,1,0,1,1,510
seq_00147,3.1464,6.169,162.09,510,5.9364,16.8977,745.82,42,1,0,1,1,510
seq_00148,3.1509,6.178,161.86,510,2.8026,10.9034,745.82,42,1,0,1,1,510
seq_00149,3.144,6.165,162.21,510,3.6008,12.0766,745.82,42,1,0,1,1,510
seq_00150,3.1485,6.173,161.98,510,3.2392,11.8638,745.82,42,1,0,1,1,510
seq_00151,3.153,6.182,161.75,510,2.9782,12.5864,745.82,42,1,0,1,1,510
seq_00152,3.1556,6.187,161.62,510,2.9563,11.4876,745.82,42,1,0,1,1,510
seq_00153,3.1513,6.179,161.52,509,12.263,30.3703,745.82,42,1,0,1,1,510
seq_00154,3.1469,6.17,162.07,510,3.2707,15.4698,745.82,42,1,0,1,1,510
seq_00155,2.0559,5.512,180.46,371,10.7063,26.1115,699.43,42,1,0,1,1,510
seq_00156,3.1601,6.196,161.39,510,4.9452,13.9254,745.82,42,1,0,1,1,510
seq_00157,3.1571,6.19,161.54,510,2.713,8.3026,745.82,42,1,0,1,1,510
seq_00158,3.1595,6.195,161.42,510,2.9868,8.5344,745.82,42,1,0,1,1,510
seq_00159,3.1413,6.159,162.36,510,2.4076,8.0199,745.82,42,1,0,1,1,510
seq_00160,3.1489,6.174,161.96,510,3.0492,13.9412,745.82,42,1,0,1,1,510
seq_00161,3.1588,6.194,161.46,510,2.3771,11.3674,745.82,42,1,0,1,1,510
seq_00162,3.1549,6.186,161.65,510,5.7716,27.1432,745.82,42,1,0,1,1,510
seq_00163,3.1557,6.188,161.61,510,2.7808,11.2239,745.82,42,1,0,1,1,510
seq_00164,3.1499,6.176,161.91,510,2.9089,9.9461,745.82,42,1,0,1,1,510
seq_00165,3.1518,6.18,161.81,510,2.7834,11.1424,745.82,42,1,0,1,1,510
seq_00166,3.151,6.178,161.85,510,3.2372,11.0512,745.82,42,1,0,1,1,510
seq_00167,3.1404,6.158,162.4,510,2.7175,10.2253,745.82,42,1,0,1,1,510
seq_00168,3.1999,6.274,159.38,510,2.3336,7.0643,745.82,42,1,0,1,1,510
seq_00169,3.1519,6.18,161.81,510,2.4639,6.8528,745.82,42,1,0,1,1,510
seq_00170,3.1525,6.181,161.78,510,2.5851,7.5804,745.82,42,1,0,1,1,510
seq_00171,3.149,6.174,161.96,510,3.0155,11.097,745.82,42,1,0,1,1,510
seq_00172,3.1549,6.186,161.66,510,2.6619,10.8591,745.82,42,1,0,1,1,510
seq_00173,3.1568,6.19,161.55,510,2.558,9.3601,745.82,42,1,0,1,1,510
seq_00174,3.1751,6.226,160.63,510,2.576,13.9483,745.82,42,1,0,1,1,510
seq_00175,3.1507,6.178,161.87,510,2.5561,8.952,745.82,42,1,0,1,1,510
seq_00176,3.1603,6.197,161.38,510,2.5522,10.4374,745.82,42,1,0,1,1,510
seq_00177,3.1488,6.174,159.11,501,15.0309,50.1835,745.82,42,1,0,1,1,510
seq_00178,3.152,6.18,161.8,510,5.2376,14.7341,745.82,42,1,0,1,1,510
seq_00179,3.1499,6.176,161.91,510,2.8143,10.8303,745.82,42,1,0,1,1,510
seq_00180,3.1621,6.2,161.29,510,2.9706,13.3982,745.82,42,1,0,1,1,510
seq_00181,3.1528,6.182,161.76,510,3.1817,13.7828,745.82,42,1,0,1,1,510
seq_00182,3.1524,6.181,161.78,510,6.116,20.1891,745.82,42,1,0,1,1,510
seq_00183,3.144,6.165,162.21,510,2.9154,11.7648,745.82,42,1,0,1,1,510
seq_00184,3.1521,6.181,161.8,510,3.1953,10.9233,745.82,42,1,0,1,1,510
seq_00185,3.1543,6.185,161.69,510,2.7355,11.2689,745.82,42,1,0,1,1,510
seq_00186,3.1471,6.171,162.05,510,2.6135,11.6593,745.82,42,1,0,1,1,510
seq_00187,3.1483,6.173,161.99,510,2.8909,10.5772,745.82,42,1,0,1,1,510
seq_00188,3.1489,6.174,161.32,508,3.4002,10.0535,745.82,42,1,0,1,1,510
seq_00189,3.1488,6.174,161.96,510,2.6931,8.2565,745.82,42,1,0,1,1,510
seq_00190,3.1468,6.17,161.75,509,3.0511,8.7406,745.82,42,1,0,1,1,510
seq_00191,3.145,6.167,162.16,510,2.8416,10.6132,745.82,42,1,0,1,1,510
seq_00192,3.159,6.194,161.44,510,3.1268,10.6714,745.82,42,1,0,1,1,510
seq_00193,3.1677,6.211,161.0,510,3.0925,10.9474,745.82,42,1,0,1,1,510
seq_00194,3.153,6.182,161.75,510,3.693,10.6368,745.82,42,1,0,1,1,510
seq_00195,3.1496,6.176,159.7,503,45.6645,104.0748,745.82,42,1,0,1,1,510
seq_00196,3.1548,6.186,156.59,494,40.4037,121.9522,745.82,42,1,0,1,1,510
seq_00197,3.1672,6.21,161.03,510,2.6735,11.5067,745.82,42,1,0,1,1,510
seq_00198,3.1513,6.179,161.84,510,3.0576,15.5984,745.82,42,1,0,1,1,510
seq_00199,3.1521,6.181,161.8,510,2.5622,7.6388,745.82,42,1,0,1,1,510
seq_00200,3.1524,6.181,161.78,510,2.8156,7.8854,745.82,42,1,0,1,1,510
seq_00201,3.154,6.184,161.7,510,2.8527,11.617,745.82,42,1,0,1,1,510
seq_00202,3.1493,6.175,161.94,510,3.097,10.7562,745.82,42,1,0,1,1,510
seq_00203,3.1822,6.24,160.26,510,2.626,11.5474,745.82,42,1,0,1,1,510
seq_00204,3.1511,6.179,161.85,510,2.9892,9.5409,745.82,42,1,0,1,1,510
seq_00205,3.1504,6.177,161.88,510,3.417,15.4071,745.82,42,1,0,1,1,510
seq_00206,3.1489,6.174,161.96,510,2.5628,7.7713,745.82,42,1,0,1,1,510
seq_00207,3.1517,6.18,161.82,510,2.692,9.1192,745.82,42,1,0,1,1,510
seq_00208,3.1537,6.184,161.72,510,2.8224,11.1876,745.82,42,1,0,1,1,510
seq_00209,3.1543,6.185,161.69,510,3.4834,14.0951,745.82,42,1,0,1,1,510
seq_00210,3.1477,6.172,161.39,508,8.6394,25.7671,745.82,42,1,0,1,1,510
seq_00211,3.1552,6.187,161.64,510,2.4799,8.9973,745.82,42,1,0,1,1,510
seq_00212,3.1502,6.177,161.89,510,2.9147,12.1818,745.82,42,1,0,1,1,510
seq_00213,3.1554,6.187,161.63,510,3.1257,10.8973,745.82,42,1,0,1,1,510
seq_00214,3.1547,6.186,161.66,510,3.419,12.4671,745.82,42,1,0,1,1,510
seq_00215,3.1469,6.17,162.06,510,2.7912,8.7992,745.82,42,1,0,1,1,510
seq_00216,3.1512,6.179,161.84,510,3.4564,12.0869,745.82,42,1,0,1,1,510
seq_00217,3.1461,6.169,162.1,510,2.4835,10.5564,745.82,42,1,0,1,1,510
seq_00218,3.146,6.169,162.11,510,2.4971,9.0648,745.82,42,1,0,1,1,510
seq_00219,3.1479,6.172,162.01,510,4.0512,14.7929,745.82,42,1,0,1,1,510
seq_00220,3.1535,6.183,161.73,510,2.8169,7.8759,745.82,42,1,0,1,1,510
seq_00221,3.1473,6.171,162.04,510,2.61,9.6685,745.82,42,1,0,1,1,510
seq_00222,3.1715,6.219,160.81,510,3.0181,12.1263,745.82,42,1,0,1,1,510
seq_00223,3.148,6.173,162.01,510,2.9681,14.1502,745.82,42,1,0,1,1,510
seq_00224,0.0184,4.602,217.3,4,15.5999,14.9813,598.69,42,1,0,1,1,510
seq_00225,3.1494,6.175,161.93,510,2.6723,10.7822,745.82,42,1,0,1,1,510
seq_00226,3.1519,6.18,161.81,510,3.0247,11.4057,745.82,42,1,0,1,1,510
seq_00227,3.154,6.184,161.7,510,3.4158,14.4428,745.82,42,1,0,1,1,510
seq_00228,3.1464,6.169,162.09,510,2.6514,11.828,745.82,42,1,0,1,1,510
seq_00229,3.1564,6.189,161.58,510,2.5974,7.3181,745.82,42,1,0,1,1,510
seq_00230,3.1549,6.186,161.65,510,2.5589,8.7223,745.82,42,1,0,1,1,510
seq_00231,3.1487,6.174,161.65,509,8.7362,25.4908,745.82,42,1,0,1,1,510
seq_00232,3.1438,6.164,162.23,510,3.0664,12.9422,745.82,42,1,0,1,1,510
seq_00233,3.1686,6.213,160.96,510,2.6501,9.1512,745.82,42,1,0,1,1,510
seq_00234,3.1642,6.204,161.18,510,3.1061,10.1702,745.82,42,1,0,1,1,510
seq_00235,3.1549,6.186,161.65,510,3.0666,12.7588,745.82,42,1,0,1,1,510
seq_00236,3.1561,6.189,161.59,510,2.9079,11.4492,745.82,42,1,0,1,1,510
seq_00237,3.1487,6.174,161.97,510,3.1734,10.0285,745.82,42,1,0,1,1,510
seq_00238,3.1512,6.179,161.84,510,5.3671,16.0202,745.82,42,1,0,1,1,510
seq_00239,3.1504,6.177,161.88,510,3.1085,11.9378,745.82,42,1,0,1,1,510
seq_00240,3.1523,6.181,161.79,510,2.9635,16.1321,745.82,42,1,0,1,1,510
seq_00241,3.1464,6.169,162.09,510,2.662,7.6827,745.82,42,1,0,1,1,510
seq_00242,3.149,6.175,161.96,510,2.8951,12.4218,745.82,42,1,0,1,1,510
seq_00243,3.1464,6.169,162.09,510,2.6909,11.5021,745.82,42,1,0,1,1,510
seq_00244,3.1557,6.188,161.61,510,2.9573,11.3269,745.82,42,1,0,1,1,510
seq_00245,3.1413,6.159,162.35,510,2.7658,12.4639,745.82,42,1,0,1,1,510
seq_00246,3.1561,6.188,160.96,508,9.1431,37.0142,745.82,42,1,0,1,1,510
seq_00247,3.1494,6.175,161.93,510,2.581,9.7394,745.82,42,1,0,1,1,510
seq_00248,3.1528,6.182,161.76,510,2.8646,11.7897,745.82,42,1,0,1,1,510
seq_00249,3.142,6.161,162.32,510,2.4936,11.1615,745.82,42,1,0,1,1,510
seq_00250,3.1456,6.168,162.13,510,5.2537,16.1636,745.82,42,1,0,1,1,510
seq_00251,3.1423,6.161,162.3,510,2.737,8.7171,745.82,42,1,0,1,1,510
seq_00252,3.186,6.247,160.08,510,2.6489,10.4986,745.82,42,1,0,1,1,510
seq_00253,3.1474,6.171,162.04,510,3.3112,14.6387,745.82,42,1,0,1,1,510
seq_00254,3.1528,6.182,161.76,510,2.9049,14.0505,745.82,42,1,0,1,1,510
seq_00255,3.1505,6.177,161.88,510,3.0737,10.5684,745.82,42,1,0,1,1,510
seq_00256,3.1502,6.177,161.89,510,3.456,11.0715,745.82,42,1,0,1,1,510
seq_00257,3.1412,6.159,162.36,510,3.1706,12.1055,745.82,42,1,0,1,1,510
seq_00258,3.1521,6.181,161.8,510,2.9214,10.3282,745.82,42,1,0,1,1,510
seq_00259,3.1449,6.166,162.17,510,3.3612,10.9762,745.82,42,1,0,1,1,510
seq_00260,3.1517,6.18,161.82,510,2.612,8.9894,745.82,42,1,0,1,1,510
seq_00261,3.1347,6.147,162.69,510,2.6139,12.7896,745.82,42,1,0,1,1,510
seq_00262,3.1461,6.169,162.1,510,2.5633,9.3755,745.82,42,1,0,1,1,510
seq_00263,3.1495,6.176,161.93,510,3.0689,15.1151,745.82,42,1,0,1,1,510
seq_00264,3.1568,6.19,161.55,510,3.0739,14.0307,745.82,42,1,0,1,1,510
seq_00265,3.1535,6.183,161.72,510,2.3134,5.183,745.82,42,1,0,1,1,510
seq_00266,3.146,6.169,162.11,510,2.6145,9.1634,745.82,42,1,0,1,1,510
seq_00267,3.1462,6.169,162.1,510,2.649,7.9171,745.82,42,1,0,1,1,510
seq_00268,3.1503,6.177,161.89,510,2.66,8.2985,745.82,42,1,0,1,1,510
seq_00269,3.1442,6.165,162.2,510,5.1567,16.946,745.82,42,1,0,1,1,510
seq_00270,3.1425,6.162,162.29,510,3.1956,10.0652,745.82,42,1,0,1,1,510
seq_00271,3.1696,6.215,160.9,510,2.5467,11.8998,745.82,42,1,0,1,1,510
seq_00272,3.1559,6.188,161.6,510,2.7135,8.937,745.82,42,1,0,1,1,510
seq_00273,3.1467,6.17,162.07,510,3.0477,9.2997,745.82,42,1,0,1,1,510
seq_00274,3.1465,6.17,162.08,510,2.915,11.9304,745.82,42,1,0,1,1,510
seq_00275,3.1503,6.177,161.89,510,3.0819,11.4977,745.82,42,1,0,1,1,510
seq_00276,3.1518,6.18,160.23,505,9.113,28.7648,745.82,42,1,0,1,1,510
seq_00277,3.1457,6.168,162.13,510,3.2303,13.2332,745.82,42,1,0,1,1,510
seq_00278,3.1425,6.162,160.7,505,21.3351,55.8279,745.82,42,1,0,1,1,510
seq_00279,3.1429,6.162,162.27,510,2.5445,11.484,745.82,42,1,0,1,1,510
seq_00280,3.1521,6.181,161.8,510,3.0639,11.6798,745.82,42,1,0,1,1,510
seq_00281,3.1957,6.266,159.59,510,2.9972,10.0974,745.82,42,1,0,1,1,510
seq_00282,3.1527,6.182,161.77,510,3.2817,13.444,745.82,42,1,0,1,1,510
seq_00283,3.1511,6.179,161.85,510,2.6895,13.0261,745.82,42,1,0,1,1,510
seq_00284,3.1777,6.231,160.49,510,2.6253,13.8132,745.82,42,1,0,1,1,510
seq_00285,3.1417,6.16,162.33,510,2.9311,9.3352,745.82,42,1,0,1,1,510
seq_00286,3.1463,6.169,162.1,510,2.8779,10.2711,745.82,42,1,0,1,1,510
seq_00287,3.1606,6.197,161.36,510,2.4347,9.8793,745.82,42,1,0,1,1,510
seq_00288,3.1509,6.178,161.86,510,2.935,10.8748,745.82,42,1,0,1,1,510
seq_00289,3.1465,6.17,162.08,510,2.9566,10.9246,745.82,42,1,0,1,1,510
seq_00290,3.1483,6.173,161.99,510,3.0842,12.864,745.82,42,1,0,1,1,510
seq_00291,3.1468,6.17,162.07,510,2.8757,11.6802,745.82,42,1,0,1,1,510
seq_00292,3.1557,6.188,161.61,510,2.8136,11.2551,745.82,42,1,0,1,1,510
seq_00293,3.1468,6.17,162.07,510,2.3799,8.636,745.82,42,1,0,1,1,510
seq_00294,3.1576,6.191,161.2,509,4.7923,15.32,745.82,42,1,0,1,1,510
seq_00295,3.1481,6.173,162.0,510,2.8573,13.5096,745.82,42,1,0,1,1,510
seq_00296,3.1503,6.177,161.89,510,2.7401,11.4335,745.82,42,1,0,1,1,510
seq_00297,3.1433,6.163,162.25,510,2.9184,9.2229,745.82,42,1,0,1,1,510
